date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2017-01-17 04:00:00,1.06234,1.06389,1.06423,1.06214,1.06258,1.06413,1.06448,1.06238,11476
2017-01-17 05:00:00,1.06389,1.06564,1.0658,1.06389,1.06413,1.06588,1.06606,1.06413,13527
2017-01-17 06:00:00,1.06564,1.06538,1.06645,1.06458,1.06588,1.06563,1.0667,1.06482,15604
2017-01-17 07:00:00,1.06538,1.06536,1.06574,1.0639,1.06563,1.06559,1.066,1.06414,18874
2017-01-17 08:00:00,1.06536,1.06617,1.06704,1.0653,1.06559,1.06643,1.06728,1.06555,25855
2017-01-17 09:00:00,1.06617,1.06769,1.06807,1.06537,1.06643,1.06807,1.06831,1.06562,24132
2017-01-17 10:00:00,1.06769,1.06786,1.06807,1.06565,1.06807,1.06808,1.06833,1.0659,21426
2017-01-17 11:00:00,1.06786,1.07082,1.07185,1.06784,1.06808,1.07108,1.07207,1.06807,40908
2017-01-17 12:00:00,1.07082,1.06823,1.07116,1.06822,1.07108,1.06846,1.07141,1.06845,45519
2017-01-17 13:00:00,1.06823,1.06905,1.06924,1.06661,1.06846,1.0693,1.06949,1.06688,42821
2017-01-17 14:00:00,1.06905,1.07142,1.07157,1.06886,1.0693,1.07165,1.07182,1.0691,40709
2017-01-17 15:00:00,1.07142,1.06934,1.07155,1.06897,1.07165,1.06959,1.07177,1.0692,32265
2017-01-17 16:00:00,1.06934,1.06933,1.07119,1.06884,1.06959,1.06957,1.07141,1.06907,20065
2017-01-17 17:00:00,1.06933,1.06982,1.07061,1.06922,1.06957,1.07005,1.07085,1.06945,12325
2017-01-17 18:00:00,1.06982,1.07021,1.07025,1.06933,1.07005,1.07044,1.07049,1.06957,7130
2017-01-17 19:00:00,1.07021,1.07078,1.07123,1.0702,1.07044,1.07102,1.07146,1.07042,11729
2017-01-17 20:00:00,1.07078,1.07037,1.07098,1.06996,1.07102,1.07062,1.07122,1.07019,7003
2017-01-17 21:00:00,1.07037,1.07114,1.07127,1.07035,1.07062,1.07152,1.07161,1.0706,4048
2017-01-17 22:00:00,1.07114,1.07094,1.07143,1.07061,1.07152,1.0712,1.07173,1.07109,1599
2017-01-17 23:00:00,1.07094,1.06959,1.07119,1.06949,1.0712,1.0698,1.07148,1.0697,4420
2017-01-18 00:00:00,1.06959,1.0708,1.07081,1.0694,1.0698,1.07106,1.07107,1.06967,9254
2017-01-18 01:00:00,1.0708,1.06974,1.07114,1.06902,1.07106,1.07,1.07138,1.06928,9924
2017-01-18 02:00:00,1.06974,1.06923,1.06973,1.06872,1.07,1.06944,1.06999,1.06895,8541
2017-01-18 03:00:00,1.06923,1.06966,1.06992,1.06916,1.06944,1.06991,1.07016,1.06941,7055
2017-01-18 04:00:00,1.06966,1.06968,1.06994,1.0692,1.06991,1.06991,1.07015,1.06943,6255
2017-01-18 05:00:00,1.06968,1.06835,1.06991,1.068,1.06991,1.06859,1.07015,1.06825,9217
2017-01-18 06:00:00,1.06835,1.0679,1.06905,1.06772,1.06859,1.06818,1.0693,1.06798,10088
2017-01-18 07:00:00,1.0679,1.06767,1.06843,1.06746,1.06818,1.06792,1.06868,1.06771,12928
2017-01-18 08:00:00,1.06767,1.06902,1.07037,1.06751,1.06792,1.06926,1.0706,1.06775,20774
2017-01-18 09:00:00,1.06902,1.06943,1.06949,1.06837,1.06926,1.06972,1.06978,1.0686,14759
2017-01-18 10:00:00,1.06943,1.06844,1.06952,1.06785,1.06972,1.06868,1.06978,1.06808,15197
2017-01-18 11:00:00,1.06844,1.06857,1.06875,1.0678,1.06868,1.0688,1.06898,1.06804,11674
2017-01-18 12:00:00,1.06857,1.06647,1.06874,1.06639,1.0688,1.06669,1.06899,1.0666,12881
2017-01-18 13:00:00,1.06647,1.06672,1.06724,1.0654,1.06669,1.06696,1.0675,1.06568,26625
2017-01-18 14:00:00,1.06672,1.0683,1.06881,1.06637,1.06696,1.06854,1.06906,1.06662,23061
2017-01-18 15:00:00,1.0683,1.06939,1.07019,1.06795,1.06854,1.06964,1.07043,1.06819,25488
2017-01-18 16:00:00,1.06939,1.06814,1.06951,1.06754,1.06964,1.06838,1.06975,1.06778,17728
2017-01-18 17:00:00,1.06814,1.06818,1.0691,1.06742,1.06838,1.06842,1.06934,1.06767,12472
2017-01-18 18:00:00,1.06818,1.06656,1.06824,1.06624,1.06842,1.06679,1.06848,1.06646,11940
2017-01-18 19:00:00,1.06656,1.06699,1.06707,1.06592,1.06679,1.06732,1.06736,1.06617,8580
2017-01-18 20:00:00,1.06699,1.06367,1.06708,1.0629,1.06732,1.06395,1.0674,1.06313,32107
2017-01-18 21:00:00,1.06367,1.06277,1.06377,1.06272,1.06395,1.06324,1.06401,1.06298,5765
2017-01-18 22:00:00,1.06277,1.06315,1.06342,1.06224,1.06324,1.06361,1.06379,1.06289,2058
2017-01-18 23:00:00,1.06315,1.0627,1.06342,1.06231,1.06361,1.06295,1.0637,1.06257,6324
2017-01-19 00:00:00,1.0627,1.06246,1.06334,1.06208,1.06295,1.06269,1.06358,1.06231,9217
2017-01-19 01:00:00,1.06246,1.06269,1.06319,1.06219,1.06269,1.06294,1.06344,1.06243,8758
2017-01-19 02:00:00,1.06269,1.06364,1.0641,1.06258,1.06294,1.06388,1.06434,1.06283,10123
2017-01-19 03:00:00,1.06364,1.06376,1.06443,1.06335,1.06388,1.064,1.06467,1.06359,8700
2017-01-19 04:00:00,1.06376,1.06395,1.06419,1.06357,1.064,1.06418,1.06444,1.06381,4804
2017-01-19 05:00:00,1.06395,1.06381,1.06398,1.06312,1.06418,1.06405,1.06422,1.06337,6279
2017-01-19 06:00:00,1.06381,1.0641,1.06426,1.06321,1.06405,1.06436,1.06452,1.06346,6158
2017-01-19 07:00:00,1.0641,1.06408,1.06459,1.06312,1.06436,1.06433,1.06484,1.06337,15926
2017-01-19 08:00:00,1.06408,1.0654,1.06544,1.06365,1.06433,1.06563,1.06568,1.06388,22091
2017-01-19 09:00:00,1.0654,1.06596,1.06695,1.06512,1.06563,1.0662,1.06718,1.06537,21703
2017-01-19 10:00:00,1.06596,1.06548,1.06618,1.06522,1.0662,1.06572,1.06641,1.06546,14289
2017-01-19 11:00:00,1.06548,1.06628,1.06639,1.06521,1.06572,1.06651,1.06664,1.06544,11519
2017-01-19 12:00:00,1.06628,1.06678,1.0668,1.06564,1.06651,1.06702,1.06706,1.06586,15097
2017-01-19 13:00:00,1.06678,1.0618,1.06756,1.06017,1.06702,1.06203,1.0678,1.06041,55465
2017-01-19 14:00:00,1.0618,1.05899,1.06216,1.0588,1.06203,1.05923,1.0624,1.05903,51849
2017-01-19 15:00:00,1.05899,1.06078,1.0621,1.0588,1.05923,1.06104,1.06233,1.05902,36138
2017-01-19 16:00:00,1.06078,1.0629,1.06359,1.0608,1.06104,1.06314,1.06385,1.06104,28753
2017-01-19 17:00:00,1.0629,1.0631,1.06324,1.06135,1.06314,1.06333,1.06348,1.0616,17597
2017-01-19 18:00:00,1.0631,1.06254,1.06405,1.06172,1.06333,1.06277,1.06427,1.06195,15403
2017-01-19 19:00:00,1.06254,1.06587,1.06594,1.06244,1.06277,1.0661,1.06617,1.06268,17420
2017-01-19 20:00:00,1.06587,1.06594,1.06683,1.06538,1.0661,1.06619,1.06709,1.06563,14559
2017-01-19 21:00:00,1.06594,1.06615,1.06649,1.06562,1.06619,1.06664,1.06674,1.06585,3500
2017-01-19 22:00:00,1.06615,1.06562,1.06653,1.06546,1.06664,1.06606,1.06693,1.06588,2332
2017-01-19 23:00:00,1.06562,1.06581,1.06611,1.06549,1.06606,1.06607,1.06637,1.06574,5698
2017-01-20 00:00:00,1.06581,1.06522,1.06608,1.06511,1.06607,1.06552,1.06633,1.06536,7252
2017-01-20 01:00:00,1.06522,1.06797,1.06866,1.06523,1.06552,1.0683,1.06891,1.06551,14534
2017-01-20 02:00:00,1.06797,1.0676,1.06826,1.06736,1.0683,1.06784,1.06852,1.0676,7915
2017-01-20 03:00:00,1.0676,1.0684,1.06926,1.06761,1.06784,1.06864,1.06949,1.06785,9457
2017-01-20 04:00:00,1.0684,1.06791,1.06849,1.0677,1.06864,1.06816,1.06873,1.06795,5726
2017-01-20 05:00:00,1.06791,1.06714,1.06804,1.06702,1.06816,1.06735,1.06828,1.06725,6647
2017-01-20 06:00:00,1.06714,1.06816,1.0685,1.06712,1.06735,1.06841,1.06874,1.06734,8569
2017-01-20 07:00:00,1.06816,1.0671,1.0691,1.06699,1.06841,1.06734,1.06933,1.06725,15102
2017-01-20 08:00:00,1.0671,1.0662,1.06825,1.06597,1.06734,1.06645,1.06848,1.06621,20404
2017-01-20 09:00:00,1.0662,1.06454,1.06659,1.06411,1.06645,1.06475,1.06683,1.06435,19759
2017-01-20 10:00:00,1.06454,1.0636,1.06463,1.06265,1.06475,1.06384,1.06487,1.06289,16427
2017-01-20 11:00:00,1.0636,1.06375,1.06405,1.06275,1.06384,1.064,1.06429,1.06299,13675
2017-01-20 12:00:00,1.06375,1.06269,1.06457,1.06249,1.064,1.0629,1.06478,1.06272,13175
2017-01-20 13:00:00,1.06269,1.06552,1.06563,1.0624,1.0629,1.06576,1.06588,1.06264,21311
2017-01-20 14:00:00,1.06552,1.0654,1.06657,1.06504,1.06576,1.06564,1.0668,1.06529,21924
2017-01-20 15:00:00,1.0654,1.06778,1.06822,1.06539,1.06564,1.068,1.06847,1.06561,24348
2017-01-20 16:00:00,1.06778,1.06779,1.06821,1.06629,1.068,1.06803,1.06845,1.06654,19044
2017-01-20 17:00:00,1.06779,1.06737,1.06946,1.06621,1.06803,1.06762,1.06965,1.06649,59645
2017-01-20 18:00:00,1.06737,1.06804,1.06824,1.06649,1.06762,1.06827,1.06848,1.06669,19632
2017-01-20 19:00:00,1.06804,1.07039,1.07085,1.06791,1.06827,1.07063,1.07109,1.06815,22758
2017-01-20 20:00:00,1.07039,1.06953,1.0705,1.06884,1.07063,1.06975,1.07072,1.06907,16638
2017-01-20 21:00:00,1.06953,1.06973,1.07037,1.0691,1.06975,1.07082,1.07082,1.06934,4433
2017-01-22 19:00:00,1.06973,1.07065,1.07065,1.07065,1.07082,1.0714,1.0714,1.0714,1
2017-01-22 20:00:00,1.07065,1.0706,1.07112,1.07038,1.0714,1.07105,1.07152,1.07097,156
2017-01-22 21:00:00,1.0706,1.0701,1.0709,1.07002,1.07105,1.0705,1.07125,1.07039,313
2017-01-22 22:00:00,1.0701,1.07018,1.07043,1.06929,1.0705,1.07051,1.07099,1.06975,1925
2017-01-22 23:00:00,1.07018,1.07113,1.07156,1.07018,1.07051,1.07139,1.07186,1.0705,10428
2017-01-23 00:00:00,1.07113,1.07229,1.07289,1.0708,1.07139,1.07254,1.07314,1.07106,12144
2017-01-23 01:00:00,1.07229,1.07431,1.07437,1.07203,1.07254,1.07455,1.07461,1.07227,10969
2017-01-23 02:00:00,1.07431,1.07442,1.0745,1.07375,1.07455,1.07466,1.07475,1.074,11986
2017-01-23 03:00:00,1.07442,1.07427,1.07487,1.07412,1.07466,1.07452,1.07511,1.07436,7321
2017-01-23 04:00:00,1.07427,1.07362,1.07448,1.07357,1.07452,1.07386,1.07473,1.0738,5176
2017-01-23 05:00:00,1.07362,1.07471,1.07471,1.07337,1.07386,1.07495,1.07495,1.07361,8839
2017-01-23 06:00:00,1.07471,1.07407,1.07537,1.07387,1.07495,1.07433,1.07561,1.07413,13677
2017-01-23 07:00:00,1.07407,1.07414,1.07529,1.07387,1.07433,1.07438,1.07553,1.07411,18919
2017-01-23 08:00:00,1.07414,1.07267,1.07486,1.07246,1.07438,1.07291,1.07507,1.0727,20867
2017-01-23 09:00:00,1.07267,1.07247,1.07319,1.07217,1.07291,1.07272,1.07344,1.07242,14495
2017-01-23 10:00:00,1.07247,1.07366,1.07439,1.07246,1.07272,1.0739,1.07463,1.07271,13803
2017-01-23 11:00:00,1.07366,1.07283,1.07378,1.0725,1.0739,1.07307,1.07402,1.07274,14620
2017-01-23 12:00:00,1.07283,1.07332,1.07428,1.07263,1.07307,1.07356,1.07451,1.07286,14704
2017-01-23 13:00:00,1.07332,1.0729,1.07368,1.07081,1.07356,1.07315,1.07391,1.07107,22933
2017-01-23 14:00:00,1.0729,1.07247,1.07323,1.0705,1.07315,1.07268,1.07347,1.07074,38250
2017-01-23 15:00:00,1.07247,1.07466,1.07512,1.07241,1.07268,1.0749,1.07536,1.07265,31347
2017-01-23 16:00:00,1.07466,1.07386,1.07473,1.07256,1.0749,1.0741,1.07497,1.0728,26061
2017-01-23 17:00:00,1.07386,1.07258,1.07411,1.07188,1.0741,1.07282,1.07435,1.07211,16192
2017-01-23 18:00:00,1.07258,1.0735,1.07358,1.07241,1.07282,1.07372,1.07383,1.07264,10451
2017-01-23 19:00:00,1.0735,1.07449,1.07488,1.07345,1.07372,1.07472,1.07511,1.07367,9819
2017-01-23 20:00:00,1.07449,1.07422,1.07506,1.07403,1.07472,1.07447,1.0753,1.07428,6074
2017-01-23 21:00:00,1.07422,1.07615,1.07681,1.07417,1.07447,1.07669,1.07708,1.07441,9081
2017-01-23 22:00:00,1.07615,1.07708,1.07722,1.07606,1.07669,1.07739,1.07741,1.07631,2332
2017-01-23 23:00:00,1.07708,1.0758,1.07719,1.07571,1.07739,1.07604,1.07741,1.07597,5659
2017-01-24 00:00:00,1.0758,1.07588,1.07609,1.0753,1.07604,1.07613,1.07634,1.07555,8432
2017-01-24 01:00:00,1.07588,1.07535,1.07589,1.07441,1.07613,1.07559,1.07615,1.07465,12135
2017-01-24 02:00:00,1.07535,1.07576,1.07658,1.07529,1.07559,1.076,1.07683,1.07553,8559
2017-01-24 03:00:00,1.07576,1.07588,1.07697,1.07546,1.076,1.07612,1.07722,1.07571,9409
2017-01-24 04:00:00,1.07588,1.07501,1.07616,1.07479,1.07612,1.07524,1.0764,1.07504,8741
2017-01-24 05:00:00,1.07501,1.07536,1.07589,1.0747,1.07524,1.07562,1.07614,1.07495,7441
2017-01-24 06:00:00,1.07536,1.07399,1.07559,1.07365,1.07562,1.07423,1.07583,1.07391,9301
2017-01-24 07:00:00,1.07399,1.07367,1.07487,1.07325,1.07423,1.07391,1.07512,1.07349,15470
2017-01-24 08:00:00,1.07367,1.07464,1.07518,1.07357,1.07391,1.0749,1.07543,1.07381,17186
2017-01-24 09:00:00,1.07464,1.07394,1.07508,1.07338,1.0749,1.07415,1.07531,1.07362,22736
2017-01-24 10:00:00,1.07394,1.07286,1.07429,1.07275,1.07415,1.0731,1.07453,1.07299,13065
2017-01-24 11:00:00,1.07286,1.07422,1.07432,1.07243,1.0731,1.07443,1.07456,1.07268,13249
2017-01-24 12:00:00,1.07422,1.07407,1.07466,1.07382,1.07443,1.07431,1.0749,1.07406,14078
2017-01-24 13:00:00,1.07407,1.07462,1.07559,1.07393,1.07431,1.07486,1.07583,1.07417,15527
2017-01-24 14:00:00,1.07462,1.07599,1.07653,1.07421,1.07486,1.07629,1.07677,1.07445,22248
2017-01-24 15:00:00,1.07599,1.07512,1.0774,1.07475,1.07629,1.07536,1.07763,1.07497,24944
2017-01-24 16:00:00,1.07512,1.07475,1.0757,1.07452,1.07536,1.07499,1.07596,1.07476,18201
2017-01-24 17:00:00,1.07475,1.07556,1.076,1.07469,1.07499,1.0758,1.07624,1.07492,10576
2017-01-24 18:00:00,1.07556,1.07338,1.07572,1.07327,1.0758,1.07358,1.07595,1.07351,12398
2017-01-24 19:00:00,1.07338,1.07217,1.07337,1.07206,1.07358,1.07238,1.07359,1.0723,10637
2017-01-24 20:00:00,1.07217,1.07318,1.07324,1.07191,1.07238,1.07342,1.07348,1.07214,7885
2017-01-24 21:00:00,1.07318,1.07288,1.07325,1.07285,1.07342,1.07338,1.07349,1.07309,2962
2017-01-24 22:00:00,1.07288,1.07299,1.07323,1.07268,1.07338,1.0733,1.07351,1.07291,1153
2017-01-24 23:00:00,1.07299,1.07271,1.07318,1.07227,1.0733,1.07295,1.07346,1.07253,3818
2017-01-25 00:00:00,1.07271,1.07299,1.07328,1.07223,1.07295,1.07324,1.07353,1.07247,8190
2017-01-25 01:00:00,1.07299,1.07277,1.07339,1.07207,1.07324,1.07302,1.07364,1.07231,9520
2017-01-25 02:00:00,1.07277,1.07297,1.07367,1.07256,1.07302,1.07321,1.07393,1.07281,9182
2017-01-25 03:00:00,1.07297,1.07304,1.07318,1.0726,1.07321,1.07329,1.07342,1.07284,6070
2017-01-25 04:00:00,1.07304,1.07295,1.07364,1.07292,1.07329,1.07319,1.07388,1.07315,5556
2017-01-25 05:00:00,1.07295,1.07248,1.07297,1.07225,1.07319,1.07273,1.0732,1.07249,5617
2017-01-25 06:00:00,1.07248,1.07202,1.07253,1.07202,1.07273,1.07226,1.07278,1.07226,5942
2017-01-25 07:00:00,1.07202,1.07122,1.07259,1.07102,1.07226,1.07147,1.07283,1.07126,14755
2017-01-25 08:00:00,1.07122,1.07286,1.07317,1.07117,1.07147,1.07311,1.07339,1.07141,19943
2017-01-25 09:00:00,1.07286,1.07486,1.07536,1.07233,1.07311,1.0751,1.07562,1.07257,23279
2017-01-25 10:00:00,1.07486,1.07523,1.07536,1.07406,1.0751,1.07546,1.07557,1.0743,12429
2017-01-25 11:00:00,1.07523,1.07512,1.07553,1.07466,1.07546,1.07538,1.07576,1.07491,8982
2017-01-25 12:00:00,1.07512,1.07444,1.07687,1.07438,1.07538,1.07468,1.07712,1.07461,22293
2017-01-25 13:00:00,1.07444,1.07436,1.07472,1.07345,1.07468,1.0746,1.07496,1.07369,17512
2017-01-25 14:00:00,1.07436,1.07256,1.07448,1.07188,1.0746,1.07281,1.07468,1.07211,25671
2017-01-25 15:00:00,1.07256,1.07397,1.07441,1.07243,1.07281,1.07422,1.07466,1.07267,21347
2017-01-25 16:00:00,1.07397,1.07418,1.07525,1.07309,1.07422,1.07442,1.07544,1.07332,19765
2017-01-25 17:00:00,1.07418,1.07365,1.07439,1.07238,1.07442,1.07389,1.07464,1.07262,12328
2017-01-25 18:00:00,1.07365,1.0725,1.07389,1.07238,1.07389,1.07274,1.07413,1.0726,12944
2017-01-25 19:00:00,1.0725,1.07399,1.07405,1.07189,1.07274,1.07424,1.07428,1.07213,9150
2017-01-25 20:00:00,1.07399,1.0751,1.07515,1.07351,1.07424,1.07534,1.0754,1.07373,11210
2017-01-25 21:00:00,1.0751,1.07448,1.07529,1.07447,1.07534,1.07509,1.07557,1.0748,5940
2017-01-25 22:00:00,1.07448,1.0748,1.07541,1.07438,1.07509,1.07522,1.07571,1.07466,1438
2017-01-25 23:00:00,1.0748,1.07516,1.07529,1.07453,1.07522,1.07539,1.07556,1.0748,4759
2017-01-26 00:00:00,1.07516,1.07618,1.07639,1.07507,1.07539,1.07641,1.07663,1.0753,9094
2017-01-26 01:00:00,1.07618,1.07584,1.07646,1.07562,1.07641,1.07608,1.07669,1.07588,8804
2017-01-26 02:00:00,1.07584,1.0756,1.07602,1.07528,1.07608,1.07584,1.07624,1.07552,7638
2017-01-26 03:00:00,1.0756,1.07558,1.07614,1.07531,1.07584,1.07581,1.07638,1.07555,5138
2017-01-26 04:00:00,1.07558,1.07561,1.07585,1.07522,1.07581,1.07585,1.07607,1.07545,4392
2017-01-26 05:00:00,1.07561,1.07546,1.07596,1.07519,1.07585,1.0757,1.07619,1.07543,4536
2017-01-26 06:00:00,1.07546,1.07409,1.07557,1.07386,1.0757,1.07433,1.0758,1.0741,8161
2017-01-26 07:00:00,1.07409,1.07295,1.0746,1.07279,1.07433,1.07321,1.07485,1.07304,15062
2017-01-26 08:00:00,1.07295,1.07384,1.07427,1.07252,1.07321,1.07409,1.07452,1.07276,17658
2017-01-26 09:00:00,1.07384,1.072,1.07426,1.07148,1.07409,1.07224,1.0745,1.07175,19200
2017-01-26 10:00:00,1.072,1.07197,1.07261,1.07116,1.07224,1.07221,1.07285,1.0714,15946
2017-01-26 11:00:00,1.07197,1.07301,1.07323,1.07183,1.07221,1.07325,1.07346,1.07207,12101
2017-01-26 12:00:00,1.07301,1.07094,1.07318,1.07065,1.07325,1.07116,1.0734,1.07089,17880
2017-01-26 13:00:00,1.07094,1.06959,1.07113,1.06876,1.07116,1.06983,1.07138,1.06898,29695
2017-01-26 14:00:00,1.06959,1.06844,1.07036,1.06715,1.06983,1.06872,1.0706,1.06739,27599
2017-01-26 15:00:00,1.06844,1.06702,1.06916,1.06686,1.06872,1.06725,1.0694,1.06709,28867
2017-01-26 16:00:00,1.06702,1.0668,1.06726,1.06565,1.06725,1.06704,1.06749,1.06589,19051
2017-01-26 17:00:00,1.0668,1.06856,1.06874,1.06663,1.06704,1.0688,1.06897,1.06684,10742
2017-01-26 18:00:00,1.06856,1.0695,1.06994,1.06839,1.0688,1.06971,1.07019,1.06863,14317
2017-01-26 19:00:00,1.0695,1.06974,1.0703,1.06903,1.06971,1.06994,1.07054,1.06926,8086
2017-01-26 20:00:00,1.06974,1.06746,1.06975,1.06732,1.06994,1.0677,1.06995,1.06757,11865
2017-01-26 21:00:00,1.06746,1.06788,1.06813,1.06617,1.0677,1.06843,1.0685,1.0664,9560
2017-01-26 22:00:00,1.06788,1.06784,1.06828,1.06715,1.06843,1.06817,1.06915,1.06771,2144
2017-01-26 23:00:00,1.06784,1.06823,1.06826,1.06733,1.06817,1.06847,1.06851,1.06762,5602
2017-01-27 00:00:00,1.06823,1.06819,1.06858,1.06786,1.06847,1.06842,1.06882,1.0681,6350
2017-01-27 01:00:00,1.06819,1.06815,1.06858,1.06712,1.06842,1.06839,1.06881,1.06736,10540
2017-01-27 02:00:00,1.06815,1.06799,1.06875,1.06774,1.06839,1.0682,1.069,1.06797,7120
2017-01-27 03:00:00,1.06799,1.06741,1.06809,1.06716,1.0682,1.06765,1.06833,1.0674,6229
2017-01-27 04:00:00,1.06741,1.06733,1.06762,1.06708,1.06765,1.06757,1.06786,1.06733,4530
2017-01-27 05:00:00,1.06733,1.06707,1.06738,1.0667,1.06757,1.0673,1.06762,1.06694,5677
2017-01-27 06:00:00,1.06707,1.06636,1.06721,1.06598,1.0673,1.0666,1.06746,1.06622,8716
2017-01-27 07:00:00,1.06636,1.06727,1.06743,1.0657,1.0666,1.06754,1.06769,1.06595,14036
2017-01-27 08:00:00,1.06727,1.06798,1.06836,1.06706,1.06754,1.06823,1.06857,1.06731,16184
2017-01-27 09:00:00,1.06798,1.06918,1.06974,1.06794,1.06823,1.06943,1.06997,1.06819,15681
2017-01-27 10:00:00,1.06918,1.06815,1.06939,1.06745,1.06943,1.06839,1.06962,1.06769,14354
2017-01-27 11:00:00,1.06815,1.06925,1.0696,1.06798,1.06839,1.06949,1.06985,1.06822,10157
2017-01-27 12:00:00,1.06925,1.06736,1.06942,1.06695,1.06949,1.06758,1.06966,1.06719,11954
2017-01-27 13:00:00,1.06736,1.06974,1.07076,1.06723,1.06758,1.06997,1.07101,1.06746,35751
2017-01-27 14:00:00,1.06974,1.0701,1.07237,1.06964,1.06997,1.07039,1.07263,1.06988,36303
2017-01-27 15:00:00,1.0701,1.07049,1.07141,1.06987,1.07039,1.07072,1.07164,1.07008,23629
2017-01-27 16:00:00,1.07049,1.06886,1.07076,1.06882,1.07072,1.06911,1.071,1.06907,17390
2017-01-27 17:00:00,1.06886,1.06816,1.06917,1.06783,1.06911,1.06838,1.06941,1.06807,9534
2017-01-27 18:00:00,1.06816,1.06886,1.06922,1.06778,1.06838,1.06911,1.06943,1.06802,7805
2017-01-27 19:00:00,1.06886,1.06977,1.06984,1.06879,1.06911,1.07001,1.0701,1.06903,5225
2017-01-27 20:00:00,1.06977,1.06947,1.06982,1.06904,1.07001,1.06971,1.07006,1.06927,5548
2017-01-27 21:00:00,1.06947,1.06893,1.0698,1.06875,1.06971,1.07021,1.07021,1.06945,3697
2017-01-29 19:00:00,1.06893,1.07086,1.07086,1.07086,1.07021,1.0719,1.0719,1.0719,1
2017-01-29 20:00:00,1.07086,1.07162,1.07203,1.07088,1.0719,1.07226,1.07252,1.07183,277
2017-01-29 21:00:00,1.07162,1.07201,1.0731,1.07128,1.07226,1.07259,1.07342,1.07189,1202
2017-01-29 22:00:00,1.07201,1.07119,1.07199,1.07091,1.07259,1.0716,1.07261,1.07142,1829
2017-01-29 23:00:00,1.07119,1.07158,1.07174,1.07067,1.0716,1.07184,1.07199,1.07093,9479
2017-01-30 00:00:00,1.07158,1.07217,1.07259,1.07145,1.07184,1.07241,1.07285,1.07173,10326
2017-01-30 01:00:00,1.07217,1.07351,1.07392,1.07218,1.07241,1.07376,1.07418,1.07242,11718
2017-01-30 02:00:00,1.07351,1.07323,1.07357,1.07289,1.07376,1.07347,1.07382,1.07315,4605
2017-01-30 03:00:00,1.07323,1.0731,1.07374,1.07294,1.07347,1.07333,1.07397,1.07317,5246
2017-01-30 04:00:00,1.0731,1.07282,1.07343,1.07279,1.07333,1.07306,1.07367,1.07302,4757
2017-01-30 05:00:00,1.07282,1.07233,1.07309,1.07222,1.07306,1.07257,1.07334,1.07247,4937
2017-01-30 06:00:00,1.07233,1.07196,1.07244,1.07182,1.07257,1.0722,1.07268,1.07205,5666
2017-01-30 07:00:00,1.07196,1.06988,1.07199,1.06971,1.0722,1.07013,1.07223,1.06996,12406
2017-01-30 08:00:00,1.06988,1.06953,1.07007,1.06916,1.07013,1.06978,1.07032,1.0694,19782
2017-01-30 09:00:00,1.06953,1.06945,1.06965,1.06859,1.06978,1.06967,1.06989,1.06884,13586
2017-01-30 10:00:00,1.06945,1.06917,1.06988,1.06889,1.06967,1.06941,1.07011,1.06913,10123
2017-01-30 11:00:00,1.06917,1.06602,1.0693,1.06543,1.06941,1.06626,1.06953,1.06573,15864
2017-01-30 12:00:00,1.06602,1.0628,1.06642,1.06251,1.06626,1.06305,1.06666,1.06276,26805
2017-01-30 13:00:00,1.0628,1.06434,1.06438,1.06191,1.06305,1.06458,1.06462,1.06214,27467
2017-01-30 14:00:00,1.06434,1.06582,1.06583,1.0639,1.06458,1.06606,1.06608,1.06412,20720
2017-01-30 15:00:00,1.06582,1.06866,1.06914,1.06519,1.06606,1.0689,1.06938,1.06543,28347
2017-01-30 16:00:00,1.06866,1.06787,1.06977,1.06783,1.0689,1.06811,1.07004,1.06806,20778
2017-01-30 17:00:00,1.06787,1.0692,1.07083,1.06768,1.06811,1.06944,1.07107,1.06792,15950
2017-01-30 18:00:00,1.0692,1.0691,1.0697,1.06838,1.06944,1.06932,1.06994,1.06861,9337
2017-01-30 19:00:00,1.0691,1.06936,1.06942,1.06849,1.06932,1.06954,1.06964,1.0687,7525
2017-01-30 20:00:00,1.06936,1.06933,1.0699,1.0689,1.06954,1.06958,1.07014,1.06914,7849
2017-01-30 21:00:00,1.06933,1.06901,1.06984,1.06895,1.06958,1.06996,1.0701,1.06949,3663
2017-01-30 22:00:00,1.06901,1.06997,1.07011,1.06905,1.06996,1.07027,1.07041,1.06937,2193
2017-01-30 23:00:00,1.06997,1.07065,1.07078,1.06992,1.07027,1.07089,1.07102,1.07019,6533
2017-01-31 00:00:00,1.07065,1.06961,1.0708,1.06939,1.07089,1.06986,1.07104,1.06966,9573
2017-01-31 01:00:00,1.06961,1.06912,1.06988,1.06912,1.06986,1.06937,1.07012,1.06937,8355
2017-01-31 02:00:00,1.06912,1.0704,1.07045,1.06898,1.06937,1.07066,1.07071,1.06923,11002
2017-01-31 03:00:00,1.0704,1.06966,1.07117,1.06935,1.07066,1.06991,1.07139,1.06961,15625
2017-01-31 04:00:00,1.06966,1.06952,1.07029,1.06913,1.06991,1.06976,1.07053,1.06938,8234
2017-01-31 05:00:00,1.06952,1.06988,1.07021,1.06941,1.06976,1.07012,1.07045,1.06965,6440
2017-01-31 06:00:00,1.06988,1.06916,1.07035,1.06901,1.07012,1.0694,1.07059,1.06925,8445
